longitude,latitude,price,property_type,property_subtype,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,furnished,province,land_surface,balcony,swimming_pool,availability_clean
4.37727,50.86744,300000,Appartment,GroundFloor,2008.0,Excellent,95.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3818766,50.8246712,299000,Appartment,Flat,1922.0,Normal,76.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3333333,50.8,2990000,House,House,1989.0,Normal,550.0,3.0,1.0,False,False,Brussels,2800.0,False,False,Immediately
4.3626468,50.8184385,900000,Appartment,Flat,1935.0,Normal,217.0,5.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3826249,50.8750097,545000,House,House,1911.0,To be renovated,299.0,6.0,1.0,False,False,Brussels,300.0,False,False,Unknown
4.2848463,50.8459689,229000,Appartment,Flat,1963.0,Excellent,66.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.2954555,50.8603501,399000,House,House,1936.0,Normal,195.0,3.0,1.0,False,True,Brussels,100.0,False,False,On contract
4.2968342,50.8395567,212000,Appartment,Flat,1994.0,Normal,79.0,2.0,1.0,True,False,Brussels,573.0,False,False,Negotiable
4.3704657,50.8537715,300000,Appartment,GroundFloor,2008.0,Excellent,95.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3227894,50.8808582,395000,Appartment,Flat,2008.0,Excellent,95.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3766927,50.8235717,450000,Appartment,Flat,1962.0,Normal,95.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4128784,50.8387744,820000,House,MixedBuilding,1930.0,Normal,390.0,6.0,3.0,False,False,Brussels,252.0,False,False,Unknown
4.343688,50.824696,169000,Appartment,Flat,1934.0,To be renovated,57.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3694612,50.79773836,210000,Appartment,Flat,1977.0,Normal,28.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3430567,50.8064341,400000,Appartment,Flat,1951.0,Normal,92.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.4455516,50.8342391,470000,House,House,1958.0,To be renovated,200.0,4.0,2.0,False,False,Brussels,145.0,False,False,On contract
4.3821164,50.8516018,249000,Appartment,Flat,1910.0,Normal,78.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.4389306,50.8518542,450000,Appartment,Flat,1978.0,Normal,117.0,3.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3069154,50.8267674,179000,Appartment,Penthouse,1967.0,Excellent,69.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4202405,50.8397958,350000,Appartment,Flat,1960.0,Normal,97.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4022007,50.8243985,465000,Appartment,Flat,2025.0,New,81.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3333333,50.8,2990000,House,Villa,1989.0,Excellent,550.0,6.0,5.0,False,False,Brussels,2800.0,False,False,Immediately
4.4022007,50.8243985,810000,Appartment,Duplex,2025.0,New,146.0,3.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3745984,50.8900331,355000,Appartment,Flat,2002.0,Excellent,119.0,2.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.3064894,50.8506244,245000,Appartment,Flat,1970.0,Fully renovated,85.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3330131,50.7941051,349000,Appartment,Flat,1968.0,Normal,105.0,3.0,1.0,True,False,Brussels,573.0,True,False,Immediately
4.3963952,50.8274138,375000,Appartment,Flat,1996.0,Normal,89.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3766927,50.8235717,495000,Appartment,Flat,1975.0,Unknown,120.0,2.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.4022007,50.8243985,785000,Appartment,Penthouse,2025.0,New,137.0,3.0,2.0,True,False,Brussels,573.0,False,False,Immediately
4.37727,50.86744,249000,Appartment,Flat,1975.0,Normal,94.0,2.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3766927,50.8235717,675000,Appartment,Flat,1975.0,Unknown,180.0,4.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3618192,50.8326672,429000,Appartment,GroundFloor,1975.0,Normal,79.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.423892,50.842365,799000,Appartment,Duplex,1987.0,Normal,227.0,4.0,3.0,True,False,Brussels,573.0,False,False,Unknown
4.31815,50.83736,199000,Appartment,Flat,1950.0,Normal,60.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.31815,50.83736,139000,Appartment,FlatStudio,1950.0,Normal,45.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.34443,50.83536,155000,Appartment,Flat,1975.0,To be renovated,56.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.30278507,50.85122637,255000,Appartment,Flat,1974.0,Unknown,120.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.34443,50.83536,170000,Appartment,Flat,1975.0,Normal,55.0,3.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3766927,50.8235717,360000,Appartment,Flat,1958.0,Normal,81.0,2.0,1.0,True,False,Brussels,573.0,False,False,Negotiable
4.3190845,50.792153,275000,Appartment,Flat,1931.0,Normal,81.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.31480458,50.84471976,399000,House,House,1958.0,Unknown,159.0,3.0,1.0,False,False,Brussels,64.0,False,False,On contract
4.31815,50.83736,209000,Appartment,Flat,1950.0,Normal,65.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.30907547,50.86315516,260000,Appartment,Flat,1960.0,Unknown,95.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.34443,50.83536,160000,Appartment,Flat,1975.0,To be renovated,44.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.35404,50.80786,2995000,House,Villa,1965.0,Normal,670.0,7.0,4.0,False,False,Brussels,573.0,False,False,Immediately
4.34443,50.83536,150000,Appartment,Flat,1975.0,To be renovated,48.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3190845,50.792153,175000,Appartment,Flat,1931.0,Normal,34.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.39865,50.8389,945000,Appartment,Flat,1912.0,New,198.0,3.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.30649002,50.85655659,325000,Appartment,Flat,2011.0,Unknown,130.0,4.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,315000,Appartment,Flat,1975.0,Normal,79.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.30811801,50.85844284,479000,House,House,1983.0,Unknown,165.0,3.0,2.0,False,False,Brussels,234.0,False,False,Unknown
4.30692319,50.85669707,195000,Appartment,Flat,1966.0,Unknown,80.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.31502422,50.85851108,250000,Appartment,Flat,1975.0,Unknown,140.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.30744702,50.8508306,209000,Appartment,Flat,1976.0,Unknown,100.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.30488336,50.85591773,245000,Appartment,Flat,2005.0,Excellent,90.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.30725612,50.85447042,215000,Appartment,Flat,2008.0,Unknown,85.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3104472,50.85715291,150000,Appartment,Flat,1980.0,To be renovated,70.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,440000,Appartment,Flat,2017.0,Unknown,94.0,2.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.4180961,50.81825097,170000,Appartment,Flat,2012.0,Unknown,37.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.306085,50.84298998,355000,House,House,1975.0,To be renovated,140.0,4.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4113972,50.8456194,1200000,House,House,1928.0,Normal,396.0,6.0,3.0,False,False,Brussels,210.0,False,False,On contract
4.33414153,50.85975588,260000,Appartment,Flat,1972.0,Unknown,100.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.28326699,50.86042508,175000,Appartment,Flat,1975.0,To be renovated,65.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.358187,50.8043298,459000,Appartment,Flat,1971.0,Fully renovated,100.0,2.0,1.0,True,False,Brussels,573.0,False,True,On contract
4.3578098,50.8189885,1100000,House,Villa,1975.0,Normal,147.0,3.0,2.0,False,False,Brussels,188.0,False,False,Unknown
4.30084714,50.86231494,190000,Appartment,Flat,1954.0,To be renovated,95.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.388949,50.832177,455000,Appartment,Flat,1975.0,Unknown,104.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.30719556,50.86378015,245000,Appartment,Flat,2008.0,Unknown,90.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3402184,50.8301436,260000,Appartment,FlatStudio,1951.0,Normal,50.0,3.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3783557,50.8634085,200000,Appartment,GroundFloor,1907.0,Normal,70.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3766927,50.8235717,138000,Appartment,Flat,1975.0,Unknown,28.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3685864,50.832954,240000,Appartment,Flat,1910.0,Excellent,52.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3131914,50.866262,109000,Appartment,FlatStudio,1975.0,To be renovated,30.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4493063,50.8395191,355000,Appartment,Flat,2001.0,Normal,85.0,2.0,2.0,True,True,Brussels,573.0,False,False,On contract
4.356264,50.8145845,490000,Appartment,Flat,2001.0,Normal,90.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3689174,50.7916277,1075000,House,House,1947.0,Unknown,240.0,5.0,2.0,False,False,Brussels,285.0,False,False,Unknown
4.3515499,50.8427501,595000,Appartment,Flat,1943.0,Normal,152.0,3.0,3.0,True,False,Brussels,573.0,False,False,On contract
4.330334,50.859029,233679,Appartment,Flat,1965.0,Excellent,110.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.2864578,50.8274012,179000,Appartment,Flat,1975.0,Unknown,74.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3412722,50.8476099,575000,House,House,1975.0,Normal,176.0,4.0,3.0,False,False,Brussels,573.0,False,False,On contract
4.3915528,50.8079254,440000,Appartment,Flat,1970.0,Normal,120.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3561724,50.8979798,229000,Appartment,Flat,1965.0,Normal,72.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3024071,50.8728673,249000,Appartment,Flat,1970.0,Normal,82.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3067985,50.8701884,240000,Appartment,Flat,1950.0,Normal,79.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.423892,50.842365,320000,Appartment,Flat,1975.0,Normal,119.0,2.0,2.0,True,False,Brussels,573.0,True,False,Unknown
4.2828964,50.8301403,229000,Appartment,Flat,1971.0,To be renovated,110.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3193694,50.8569755,209000,Appartment,Flat,1967.0,Normal,95.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3607264,50.839196,310000,Appartment,Duplex,1933.0,Normal,96.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3909276,50.8172298,525000,Appartment,Penthouse,2027.0,New,82.0,2.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.4291427,50.8350452,425000,Appartment,Flat,2021.0,Excellent,67.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4348529,50.810089,850000,Appartment,Flat,1930.0,Unknown,240.0,3.0,3.0,True,False,Brussels,573.0,False,False,Unknown
4.3238064,50.8678643,185000,Appartment,Duplex,1925.0,To be renovated,144.0,3.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3161374,50.8629035,205000,Appartment,Flat,1975.0,Unknown,72.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4022362,50.8081801,430000,Appartment,Flat,1933.0,Excellent,168.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3238064,50.8678643,235000,Appartment,Duplex,1925.0,To be renovated,175.0,3.0,2.0,False,False,Brussels,573.0,False,False,On contract
4.3915511,50.808117,495000,Appartment,Flat,1975.0,Excellent,92.0,2.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.3333333,50.8,510000,House,House,1945.0,Normal,130.0,2.0,2.0,False,False,Brussels,83.0,False,False,On contract
4.399615,50.874464,1375000,House,House,1934.0,Normal,602.0,7.0,3.0,False,False,Brussels,690.0,True,False,Unknown
4.37727,50.86744,1850000,House,House,1975.0,Excellent,536.0,3.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3238064,50.8678643,145000,Appartment,Flat,1925.0,To be renovated,74.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3562222,50.8764213,189000,Appartment,Flat,1935.0,Fully renovated,62.0,1.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3166667,50.8,1395000,House,House,1910.0,To be renovated,580.0,6.0,2.0,False,False,Brussels,310.0,False,False,Immediately
4.3766927,50.8235717,990000,House,House,1848.0,Excellent,309.0,6.0,2.0,False,False,Brussels,573.0,False,False,Immediately
4.281529,50.8665916,320000,Appartment,Flat,2025.0,New,97.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.4022362,50.8081801,370000,Appartment,Flat,1933.0,Excellent,89.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,315000,Appartment,Flat,1975.0,Unknown,95.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,460000,Appartment,Flat,1994.0,Excellent,100.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.3333333,50.8,430000,Appartment,Flat,2020.0,Excellent,92.0,2.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.38955,50.8017,945000,Appartment,Flat,1937.0,To be renovated,209.0,2.0,2.0,True,False,Brussels,573.0,False,False,Immediately
4.37727,50.86744,1440000,House,MasterHouse,1936.0,Excellent,525.0,9.0,6.0,False,False,Brussels,345.0,False,False,On contract
4.3166667,50.8,1395000,House,MixedBuilding,1910.0,To be renovated,580.0,6.0,2.0,False,False,Brussels,310.0,False,False,Immediately
4.3515499,50.8427501,795000,House,House,1920.0,Fully renovated,238.0,6.0,3.0,False,False,Brussels,137.0,False,False,On contract
4.4143207,50.8122009,289000,Appartment,Flat,1972.0,Normal,75.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.37727,50.86744,545000,House,House,1900.0,Fully renovated,325.0,7.0,2.0,False,False,Brussels,170.0,False,False,Unknown
4.3070745,50.8380503,159000,Appartment,Flat,1950.0,Normal,70.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3783009,50.8446404,460000,Appartment,Flat,1975.0,Normal,90.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,775000,Appartment,Flat,1975.0,Unknown,225.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4202702,50.8467426,850000,House,House,1933.0,Normal,282.0,5.0,2.0,False,False,Brussels,197.0,True,False,On contract
4.3606622,50.8142756,645000,House,House,1975.0,Unknown,150.0,3.0,3.0,False,False,Brussels,266.0,False,False,Unknown
4.414715,50.800919,645000,House,House,1975.0,Unknown,120.0,3.0,1.0,False,False,Brussels,130.0,False,False,Unknown
4.3716951,50.8205687,695000,Appartment,Flat,1956.0,Excellent,171.0,2.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,795000,House,House,1920.0,Fully renovated,238.0,6.0,3.0,False,False,Brussels,137.0,False,False,On contract
4.4141387,50.8228861,675000,House,House,1960.0,To be renovated,135.0,2.0,2.0,False,False,Brussels,626.0,False,False,On contract
4.3028775,50.8581527,550000,Appartment,Flat,1975.0,Normal,198.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3766927,50.8235717,925000,Appartment,Loft,1974.0,Excellent,195.0,2.0,2.0,False,False,Brussels,573.0,False,False,Immediately
4.3693821,50.8279671,250000,Appartment,Flat,1975.0,Normal,53.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3894434,50.8564154,449000,House,House,1975.0,To be renovated,197.0,4.0,2.0,False,False,Brussels,65.0,False,False,On contract
4.3693821,50.8279671,375000,Appartment,Flat,1975.0,Normal,99.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.362727,50.8201621,975000,Appartment,Flat,2026.0,New,142.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.43075495,50.83450445,599000,Appartment,Flat,1962.0,To be renovated,185.0,3.0,2.0,True,False,Brussels,573.0,False,False,On contract
4.37178,50.82768,642500,Appartment,Flat,2026.0,New,96.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.37178,50.82768,895000,Appartment,Flat,2026.0,New,158.0,3.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3497107,50.8757787,229000,Appartment,Flat,1964.0,Normal,101.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3693821,50.8279671,275000,Appartment,Flat,1975.0,Normal,47.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.37178,50.82768,1691000,Appartment,Penthouse,2024.0,New,199.0,3.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,895000,House,House,1952.0,Normal,210.0,3.0,2.0,False,False,Brussels,175.0,False,False,On contract
4.362727,50.8201621,495000,Appartment,Flat,2026.0,New,68.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3547239,50.863423,155000,Appartment,Flat,2007.0,To be renovated,40.0,1.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.37178,50.82768,1691000,Appartment,Flat,2024.0,New,199.0,3.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3905848,50.8359637,2700000,House,MixedBuilding,1930.0,Normal,815.0,17.0,12.0,True,False,Brussels,310.0,False,False,Unknown
4.3166667,50.8,1895000,House,MixedBuilding,1907.0,Excellent,580.0,8.0,5.0,False,False,Brussels,820.0,False,False,On contract
4.3581761,50.8129362,495000,Appartment,Flat,1958.0,Unknown,131.0,2.0,1.0,True,False,Brussels,573.0,False,False,Negotiable
4.3604018,50.7811182,900000,House,House,1965.0,Normal,301.0,5.0,3.0,False,False,Brussels,1439.0,False,False,On contract
4.3331355,50.891735,229000,Appartment,Flat,1958.0,Normal,85.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3515499,50.8427501,760000,Appartment,Duplex,1910.0,Normal,228.0,3.0,2.0,False,False,Brussels,573.0,False,False,On contract
4.3934205,50.8728628,475000,House,House,1935.0,To be renovated,267.0,4.0,2.0,False,False,Brussels,120.0,False,False,Unknown
4.3333333,50.8,250000,Appartment,Flat,1965.0,Unknown,70.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3900495,50.8278982,160000,Appartment,FlatStudio,1976.0,Fully renovated,30.0,0.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.4215609,50.8219885,620000,Appartment,Flat,1974.0,Excellent,160.0,3.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3442331,50.8240537,345000,Appartment,Flat,1928.0,To renovate,111.0,3.0,1.0,False,False,Brussels,573.0,True,False,On contract
4.2979594,50.8394971,199000,Appartment,Flat,1995.0,To renovate,86.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.4215609,50.8219885,695000,Appartment,Duplex,1974.0,Excellent,201.0,5.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.2586541,50.816257,399000,Appartment,Flat,2021.0,Excellent,110.0,3.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3065947,50.8439386,499000,House,House,1957.0,To renovate,274.0,4.0,2.0,False,False,Brussels,280.0,False,False,On contract
4.3331355,50.891735,229000,Appartment,Flat,1958.0,Normal,86.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3515499,50.8427501,275000,Appartment,FlatStudio,1902.0,Excellent,48.0,1.0,1.0,True,True,Brussels,573.0,False,False,Unknown
4.414715,50.800919,850000,House,Villa,1953.0,Excellent,415.0,5.0,2.0,False,False,Brussels,525.0,False,False,Immediately
4.3166667,50.8,1895000,House,House,1907.0,Excellent,580.0,8.0,5.0,False,False,Brussels,820.0,False,False,On contract
4.388949,50.832177,690000,House,MixedBuilding,1975.0,Normal,131.0,3.0,3.0,False,False,Brussels,74.0,False,False,Unknown
4.3248937,50.8677375,189000,Appartment,Flat,1957.0,Normal,63.0,1.0,1.0,True,False,Brussels,573.0,True,False,Unknown
4.3437095,50.8038317,950000,Appartment,Flat,1970.0,To be renovated,226.0,4.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.356264,50.8145845,295000,Appartment,FlatStudio,2001.0,Normal,46.0,0.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3943182,50.89809175,645000,House,House,2003.0,Normal,304.0,4.0,2.0,False,False,Brussels,405.0,False,False,Unknown
4.37727,50.86744,259000,Appartment,Flat,1975.0,Normal,67.0,1.0,1.0,True,False,Brussels,573.0,True,False,Immediately
4.3608672,50.8371766,545000,Appartment,Flat,1926.0,Normal,113.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.423892,50.842365,475000,Appartment,Flat,1941.0,Excellent,119.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3899488,50.8502613,145000,Appartment,Flat,1975.0,Normal,42.0,1.0,1.0,True,False,Brussels,573.0,False,False,Immediately
4.297815,50.8268815,295000,Appartment,Flat,2010.0,Normal,100.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.366981,50.8509886,375000,Appartment,Flat,1960.0,Excellent,83.0,2.0,1.0,True,True,Brussels,573.0,False,False,Immediately
4.37441412,50.8512671,425000,Appartment,Triplex,1975.0,Normal,92.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4451361,50.8354566,785000,House,House,1975.0,To be renovated,310.0,6.0,1.0,False,False,Brussels,727.0,False,False,Immediately
4.328551,50.792611,499000,Appartment,Flat,2021.0,Excellent,110.0,2.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.37727,50.86744,980000,House,House,1975.0,Normal,314.0,5.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.37441412,50.8512671,425000,Appartment,Flat,1975.0,Normal,92.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3846567,50.8772385,179000,Appartment,Flat,1938.0,To renovate,75.0,1.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.4060104,50.8557037,350000,Appartment,Flat,2012.0,Normal,88.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3241492,50.8734468,426900,Appartment,Flat,1930.0,Excellent,155.0,5.0,2.0,False,True,Brussels,573.0,False,False,Unknown
4.3819691,50.8173777,395000,Appartment,Flat,1950.0,Excellent,80.0,2.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.334126,50.8119861,395000,Appartment,Flat,1972.0,Normal,116.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3545298,50.7959943,520000,Appartment,Flat,1973.0,Normal,135.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3975496,50.8586106,309000,Appartment,Flat,1960.0,Excellent,104.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.375576,50.8749016,230000,Appartment,Flat,1965.0,Normal,120.0,3.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.324992,50.898343,275000,Appartment,Flat,2016.0,Excellent,75.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.366984,50.8277665,225000,Appartment,Flat,1975.0,Normal,52.0,1.0,1.0,False,False,Brussels,573.0,False,False,Negotiable
4.444081,50.8331287,369000,Appartment,Flat,1975.0,Normal,78.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.38071,50.83941,1050000,House,House,1831.0,To be renovated,381.0,3.0,1.0,False,False,Brussels,180.0,False,False,Immediately
4.3267549,50.8780681,400000,House,MasterHouse,1930.0,Excellent,180.0,5.0,1.0,False,False,Brussels,60.0,True,False,On contract
4.3370983,50.8094512,265000,Appartment,Flat,1975.0,Normal,93.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3921668,50.8181944,125000,Appartment,Flat,1975.0,Excellent,23.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3644099,50.8316214,380000,House,House,1975.0,Normal,83.0,2.0,1.0,True,False,Brussels,152.0,False,False,Unknown
4.3766927,50.8235717,425000,Appartment,Flat,2025.0,New,68.0,1.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3760554,50.855458,210000,Appartment,GroundFloor,1975.0,Normal,66.0,2.0,1.0,False,False,Brussels,573.0,False,False,Negotiable
4.308187,50.8365808,390000,House,House,1940.0,Normal,180.0,4.0,1.0,False,False,Brussels,235.0,False,False,Immediately
4.3859464,50.8197291,325000,Appartment,GroundFloor,1975.0,To renovate,120.0,2.0,1.0,False,False,Brussels,573.0,False,False,Unknown
4.3674934,50.8973844,269000,Appartment,Flat,1965.0,Normal,92.0,2.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.339475,50.8297623,420000,House,House,1940.0,To be renovated,150.0,7.0,1.0,False,False,Brussels,110.0,False,False,Unknown
4.3774097,50.7827216,2490000,House,Villa,1970.0,Normal,550.0,6.0,5.0,False,False,Brussels,1499.0,False,False,On contract
4.3850643,50.8085863,585000,Appartment,Flat,1931.0,To renovate,142.0,2.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3469183,50.8166124,575000,Appartment,Flat,1940.0,Normal,165.0,4.0,2.0,False,False,Brussels,573.0,False,False,Unknown
4.3687242,50.8538371,279000,Appartment,Flat,1900.0,Normal,125.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.3156302,50.8919689,285000,Appartment,Flat,1964.0,Excellent,111.0,3.0,1.0,True,False,Brussels,573.0,False,False,On contract
4.3349961,50.8684728,229000,Appartment,Flat,1952.0,Normal,77.0,1.0,1.0,False,False,Brussels,573.0,False,False,Immediately
4.3333333,50.8,1375000,House,Villa,1948.0,To be renovated,215.0,5.0,2.0,False,False,Brussels,5439.0,False,False,On contract
4.3616733,50.8300545,645000,Appartment,Duplex,1950.0,To be renovated,170.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3056841,50.8553565,299000,Appartment,Flat,1965.0,Normal,140.0,3.0,2.0,True,False,Brussels,573.0,False,False,Unknown
4.3616733,50.8300545,375000,Appartment,Flat,1950.0,To be renovated,72.0,3.0,1.0,True,False,Brussels,573.0,False,False,Unknown
4.3333333,50.8,460000,Appartment,Flat,1975.0,Normal,120.0,3.0,2.0,False,False,Brussels,573.0,False,False,On contract
4.3422838,50.8299684,169000,Appartment,Flat,1975.0,To be renovated,80.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
4.333095,50.823559,179000,Appartment,FlatStudio,1975.0,Normal,40.0,0.0,1.0,False,True,Brussels,573.0,False,False,On contract
4.4337252,50.844869,445000,Appartment,Flat,1930.0,Normal,95.0,2.0,1.0,False,False,Brussels,573.0,False,False,On contract
